"","X","PLT_CN","LarLar_biomass","PicGla_biomass","PicMar_biomass","BetNeo_biomass","PopBal_biomass","PopTre_biomass","PopBalTri_biomass","betula_sh_biomass","salix_sh_biomass","alnus_sh_biomass","sphagnum_biomass","turfmoss_biomass","feathermoss_biomass","STDAGE"
"656",537,346098832489998,NA,NA,NA,1552.94789842452,642.043151281433,NA,NA,NA,18417.8352787545,3802.53481937126,0,24.5399055298,302.267824703778,141
"657",537,346098832489998,NA,NA,NA,1552.94789842452,642.043151281433,NA,NA,NA,18417.8352787545,3802.53481937126,0,24.5399055298,302.267824703778,NA
"658",538,346098833489998,NA,1519.08734199068,179.570218943883,2689.22996287628,127.944273361768,NA,NA,168.72823141978,7354.86760055349,4214.65116663359,0,0,933.587828940407,71
"659",538,346098833489998,NA,1519.08734199068,179.570218943883,2689.22996287628,127.944273361768,NA,NA,168.72823141978,7354.86760055349,4214.65116663359,0,0,933.587828940407,31
"660",539,346098834489998,NA,402.915860334893,557.734918276974,NA,NA,NA,NA,254.597243089493,694.338402371818,NA,1360.776,254.679402300563,1622.29494434409,77
"661",540,346098835489998,NA,1404.74502275456,NA,NA,NA,217.491941461327,NA,661.490903440089,NA,771.994594733852,0,45.0899338321231,2098.63658819623,87
"662",540,346098835489998,NA,1404.74502275456,NA,NA,NA,217.491941461327,NA,661.490903440089,NA,771.994594733852,0,45.0899338321231,2098.63658819623,137
"663",541,346098836489998,NA,844.206599203842,100.307860710212,842.893454308435,NA,4533.80717613455,NA,NA,591.373901125284,29.6079346928236,0,19.67020758864,1107.5413192231,69
"664",542,346098837489998,NA,417.174654233669,NA,NA,NA,NA,NA,1236.4,382.712895083043,NA,3345.241,306.084693025689,1794.94473592526,68
"665",542,346098837489998,NA,417.174654233669,NA,NA,NA,NA,NA,1236.4,382.712895083043,NA,3345.241,306.084693025689,1794.94473592526,45
"666",543,346098839489998,NA,NA,NA,239.225973543013,NA,NA,NA,290.176089341244,247.100942987315,153.238839883936,0,12.3064334169455,127.445683761067,NA
"667",543,346098839489998,NA,NA,NA,239.225973543013,NA,NA,NA,290.176089341244,247.100942987315,153.238839883936,0,12.3064334169455,127.445683761067,66
"668",544,346098841489998,NA,3666.22248374725,NA,NA,213.539936900784,569.092086660076,NA,NA,NA,NA,0,132.4318316204,2015.69517887748,78
"669",545,346098851489998,NA,175.476085210329,243.501433314291,NA,NA,NA,NA,764.344949806785,1276.31738059881,NA,857.28888,103.926132175289,2309.6822880042,75
"670",546,346098854489998,NA,5225.00681700386,NA,1697.86030026202,NA,NA,NA,NA,2103.47798496792,105.377652186602,0,109.445091517429,2575.76810628986,62
"671",547,346098855489998,NA,NA,NA,1074.12997858054,NA,NA,NA,192.584930016941,79.2588508834462,352.876013442325,0,58.3025362784381,138.6851189712,47
"672",548,346098856489998,9.10621926460307,NA,334.347362485448,NA,NA,NA,NA,848.648938060853,781.282761222891,NA,918.863575687378,240.7939851976,135.94707096414,95
"673",549,346098858489998,11.016410314262,NA,NA,162.406163099269,NA,NA,NA,188.592053750605,NA,NA,6.2640828404,38.1187188003333,0,NA
"674",550,346098859489998,NA,773.508168397845,NA,NA,NA,NA,NA,NA,NA,NA,0,9.60098746742857,476.878004120853,28
"675",550,346098859489998,NA,773.508168397845,NA,NA,NA,NA,NA,NA,NA,NA,0,9.60098746742857,476.878004120853,NA
"676",550,346098859489998,NA,773.508168397845,NA,NA,NA,NA,NA,NA,NA,NA,0,9.60098746742857,476.878004120853,31
"677",551,346098860489998,NA,113.059448561037,1871.31598718543,127.775145570268,NA,812.336665287276,NA,348.589217445488,36.3134154426947,NA,1587.572,228.0625876212,2655.5457743115,48
"678",552,346098861489998,NA,275.236658547252,941.91278265241,7171.3296728019,NA,NA,NA,NA,1567.42046827549,NA,0,12.5633190608,859.51960463272,63
"679",552,346098861489998,NA,275.236658547252,941.91278265241,7171.3296728019,NA,NA,NA,NA,1567.42046827549,NA,0,12.5633190608,859.51960463272,81
"680",553,346098862489998,NA,NA,852.572658058056,41.5350660226536,NA,454.076704097012,NA,NA,NA,NA,0,229.5408155997,0,9
"681",553,346098862489998,NA,NA,852.572658058056,41.5350660226536,NA,454.076704097012,NA,NA,NA,NA,0,229.5408155997,0,9
"682",554,346098863489998,NA,NA,852.586072818418,NA,NA,305.601234260684,NA,NA,NA,502.665480197903,391.2767599336,297.468539828743,535.670377964029,71
"683",555,346098864489998,NA,NA,672.401170139496,NA,NA,NA,NA,317.881274599264,NA,NA,256.827195829169,146.947744657855,2831.80806519084,67
"684",556,346098865489998,26.3948437026334,NA,252.967355339298,NA,NA,NA,NA,199.576327526398,NA,NA,1990.3222391659,97.0969414452235,137.27375385544,62
"685",557,346098866489998,NA,NA,3422.49480707276,129.364124356728,NA,NA,NA,NA,487.72713814136,208.901051556576,793.4883982888,104.252752614686,3566.07861342622,132
"686",558,346098867489998,NA,NA,311.548868670281,43.1976362789054,NA,43.4324650646729,NA,608.49084103713,653.641477968504,NA,0,619.92451298624,498.9512,15
"687",559,346098868489998,27.704026506785,NA,961.069217639727,10.6482506056224,NA,43.1013243611326,NA,111.317624872927,994.290483875528,484.340641198023,89.5160107665333,575.161813368938,30.2128105768,13
"688",560,346098869489998,NA,NA,272.845852916446,51.0741663664423,NA,NA,NA,NA,NA,NA,0,530.861021569125,17.8020345056,13
"689",561,346098870489998,NA,NA,42.2148174781048,700.720530357553,NA,381.928143129919,NA,443.173372619074,1393.2626384671,846.160974853426,2935.38822857143,147.20438866088,886.941117391627,12
"690",561,346098870489998,NA,NA,42.2148174781048,700.720530357553,NA,381.928143129919,NA,443.173372619074,1393.2626384671,846.160974853426,2935.38822857143,147.20438866088,886.941117391627,34
"691",562,346098871489998,NA,NA,325.320839207609,NA,NA,NA,NA,221.293414873501,NA,NA,8.2050937268,337.971446179171,15.77864224016,NA
"692",563,346098872489998,NA,285.388207734284,199.790184351892,3993.41079314104,NA,NA,NA,NA,NA,502.665480197903,0,79.3327569685333,664.542576165667,84
"693",563,346098872489998,NA,285.388207734284,199.790184351892,3993.41079314104,NA,NA,NA,NA,NA,502.665480197903,0,79.3327569685333,664.542576165667,13
"694",564,346098873489998,NA,2072.10908483954,NA,10180.8027125242,NA,NA,NA,NA,NA,1179.65328582035,0,19.4436375599273,73.9616694214564,83
"695",565,346098874489998,89.5487108830037,NA,198.44802387597,NA,NA,NA,NA,535.894525516591,41.0670851036107,NA,0,401.129158686889,0,NA
"696",566,346098875489998,NA,NA,481.230539932583,NA,NA,NA,NA,277.485970536427,NA,NA,2130.15147144206,146.970406019015,842.68153477368,8
"697",567,346098878489998,NA,120.929163748194,746.56156805561,1135.76101113181,NA,59.6318144945361,NA,NA,18865.4564864595,NA,0,335.954915941176,1085.00701892824,29
"698",567,346098878489998,NA,120.929163748194,746.56156805561,1135.76101113181,NA,59.6318144945361,NA,NA,18865.4564864595,NA,0,335.954915941176,1085.00701892824,45
"699",568,346098879489998,27.743967248353,NA,66.1911763449939,NA,NA,NA,NA,217.759295093123,NA,NA,2669.35827135555,65.2415008041882,1423.55105534864,52
"700",568,346098879489998,27.743967248353,NA,66.1911763449939,NA,NA,NA,NA,217.759295093123,NA,NA,2669.35827135555,65.2415008041882,1423.55105534864,0
"701",569,346098880489998,NA,3529.953909682,NA,58.5565345640601,NA,NA,NA,NA,NA,13345.5037353117,0,2.1898968168,29.7953223400381,185
"702",569,346098880489998,NA,3529.953909682,NA,58.5565345640601,NA,NA,NA,NA,NA,13345.5037353117,0,2.1898968168,29.7953223400381,NA
"703",570,346098881489998,NA,230.609376433842,356.992692134548,702.499684996802,NA,NA,NA,83.0593089091718,4290.78926608394,NA,470.248224001527,98.9556966970182,993.968197484286,68
"704",570,346098881489998,NA,230.609376433842,356.992692134548,702.499684996802,NA,NA,NA,83.0593089091718,4290.78926608394,NA,470.248224001527,98.9556966970182,993.968197484286,51
"705",571,346098882489998,NA,561.887847224044,1998.72075892678,740.000266941819,84.2174392622072,NA,NA,NA,NA,326.280254789683,104.0809708444,160.039428985333,1835.03567756427,122
"706",571,346098882489998,NA,561.887847224044,1998.72075892678,740.000266941819,84.2174392622072,NA,NA,NA,NA,326.280254789683,104.0809708444,160.039428985333,1835.03567756427,122
"707",571,346098882489998,NA,561.887847224044,1998.72075892678,740.000266941819,84.2174392622072,NA,NA,NA,NA,326.280254789683,104.0809708444,160.039428985333,1835.03567756427,NA
"708",572,346098883489998,79.8178325854543,NA,769.655712076094,51.1556835903138,NA,NA,NA,83.0593089091718,NA,177.455928168513,1220.6470466637,243.1378311392,1399.87875862069,68
"709",573,346098884489998,NA,1160.29834978621,NA,3022.72060082119,NA,NA,NA,NA,NA,6588.92585946379,0,2.481771929,1552.36024774951,33
"710",574,346098885489998,NA,118.504407886945,NA,NA,NA,NA,NA,1236.4,NA,NA,0,31.261150592832,1911.9668916888,NA
"711",575,346098886489998,NA,47.2270559262398,NA,NA,NA,NA,NA,1236.4,917.055611973999,99.3910147534557,1741.7728456804,233.75433261192,660.859609983503,NA
"712",576,346098894489998,NA,NA,267.757404809317,97.7912421759415,NA,NA,NA,NA,2400.48890628522,572.139366162756,2029.5913485468,332.461144144343,165.2313866548,10
"713",577,346098895489998,NA,NA,293.303684784061,95.5906143975404,NA,7.05193969211202,NA,348.589217445488,NA,NA,49.1167050989,380.269999275787,127.175815420733,NA
"714",577,346098895489998,NA,NA,293.303684784061,95.5906143975404,NA,7.05193969211202,NA,348.589217445488,NA,NA,49.1167050989,380.269999275787,127.175815420733,16
"715",577,346098895489998,NA,NA,293.303684784061,95.5906143975404,NA,7.05193969211202,NA,348.589217445488,NA,NA,49.1167050989,380.269999275787,127.175815420733,NA
"716",578,346098896489998,NA,NA,61.3765054688078,52.9489252475503,NA,NA,NA,111.317624872927,27.0959521189644,NA,20.204802048,359.8795240736,4.3161093168,11
"717",579,346098897489998,NA,NA,535.86084881633,NA,NA,NA,NA,NA,223.205438227409,NA,3129.7848,4.14556736464762,0,0
"718",580,346098898489998,NA,NA,1625.48632441747,566.331372238702,NA,NA,NA,298.609686511764,NA,105.377652186602,1680.19933869206,45.4070085968,2270.670466431,101
"719",581,346098899489998,NA,NA,1198.50647317806,NA,NA,NA,NA,NA,NA,NA,1149.09973333333,14.1894949799429,0,0
"720",582,346098900489998,NA,297.431669853262,NA,4924.22746992565,NA,NA,NA,NA,487.72713814136,451.96459311382,0,135.991932670914,343.175332385527,79
"721",583,346098901489998,NA,NA,184.205334183864,NA,NA,NA,NA,NA,59.8288132137699,NA,0.3284913264,7.67548456751429,0,0
"722",584,346098902489998,NA,NA,326.245681960484,NA,NA,NA,NA,NA,NA,NA,145.5978383716,31.19438820072,683.223176796,0
"723",585,346098903489998,NA,NA,2568.9237142826,67.4755194985946,NA,NA,NA,179.376214087997,NA,NA,3341.46106666667,37.666096825725,0,0
"724",586,346098904489998,NA,NA,450.964420143584,NA,NA,NA,NA,287.30791743449,796.64723603543,NA,20.0442758392,600.588663653025,110.662211691086,NA
"725",587,346098905489998,NA,NA,310.747881656686,NA,NA,NA,NA,382.248129834061,NA,NA,307.459142304533,92.0749195512,8.1380528292,0
"726",588,346098906489998,57.860989300697,NA,460.225504111781,8.17884701574483,NA,NA,NA,297.597033092995,NA,NA,45.3592,771.5647944053,340.914069740133,33
"727",589,346098907489998,NA,NA,855.271881417742,604.14931985684,NA,NA,NA,332.554790037025,548.10980118571,340.19865626022,1310.516192032,556.3724772212,1130.83579013441,53
"728",590,346098908489998,NA,NA,1309.13705816924,399.961290983866,NA,NA,NA,227.373568840178,4577.34989087605,1794.74996015545,369.3368550876,61.7092562741333,495.6767647112,29
"729",590,346098908489998,NA,NA,1309.13705816924,399.961290983866,NA,NA,NA,227.373568840178,4577.34989087605,1794.74996015545,369.3368550876,61.7092562741333,495.6767647112,108
"730",591,346098909489998,NA,NA,4409.41083551473,19.7424401490663,NA,NA,NA,NA,NA,1114.86443832804,990.342533333333,395.479458290629,1904.193119311,158
"731",591,346098909489998,NA,NA,4409.41083551473,19.7424401490663,NA,NA,NA,NA,NA,1114.86443832804,990.342533333333,395.479458290629,1904.193119311,143
"732",592,346098910489998,NA,NA,522.527074484061,NA,NA,NA,NA,270.13959542396,918.41733596921,507.783095217367,2225.34381721051,118.149134284267,1901.96122218275,113
"733",593,346098911489998,NA,NA,125.822185506463,37.3690997278169,NA,NA,NA,NA,435.760985312336,NA,0,285.87051119912,1.6424112728,12
"734",594,346098912489998,NA,NA,70.2454272112258,NA,NA,NA,NA,620.205262810599,432.201820828564,NA,21.5595452744,272.879819939881,23.1112154676,14
"735",595,346098913489998,NA,73.1946593257292,1029.34105482958,724.344494021744,NA,904.949589046379,NA,NA,NA,NA,0,54.53455876624,1790.73692892655,47
"736",595,346098913489998,NA,73.1946593257292,1029.34105482958,724.344494021744,NA,904.949589046379,NA,NA,NA,NA,0,54.53455876624,1790.73692892655,NA
"737",596,346098915489998,NA,NA,656.078845904381,28.1150948989457,NA,NA,NA,NA,990.687925588625,425.362699027917,619.909066666667,106.368269823319,175.49398276544,14
"738",596,346098915489998,NA,NA,656.078845904381,28.1150948989457,NA,NA,NA,NA,990.687925588625,425.362699027917,619.909066666667,106.368269823319,175.49398276544,14
"739",597,346098916489998,121.009443643567,NA,314.429993073932,NA,NA,NA,NA,227.373568840178,NA,425.362699027917,3528.513260028,152.101769775392,103.65313833408,66
"740",597,346098916489998,121.009443643567,NA,314.429993073932,NA,NA,NA,NA,227.373568840178,NA,425.362699027917,3528.513260028,152.101769775392,103.65313833408,15
"741",598,346098917489998,28.8594328184904,NA,603.564564167739,38.4827738101587,NA,NA,NA,348.589217445488,543.031918083741,NA,249.983434624862,38.4588493814518,520.859653324159,43
"742",599,346098918489998,NA,1145.94729219424,NA,1725.45064973296,NA,NA,NA,NA,NA,105.377652186602,793.786,29.6564573092,567.5739543408,50
"743",599,346098918489998,NA,1145.94729219424,NA,1725.45064973296,NA,NA,NA,NA,NA,105.377652186602,793.786,29.6564573092,567.5739543408,NA
"744",600,346098919489998,NA,NA,1288.73054593963,NA,NA,NA,NA,83.0593089091718,NA,NA,200.2292526376,138.4137685312,0,NA
"745",601,346098920489998,NA,1249.26536613061,NA,NA,NA,NA,NA,NA,4129.00440373783,NA,1414.52402440634,988.83056,1882.4068,NA
"746",601,346098920489998,NA,1249.26536613061,NA,NA,NA,NA,NA,NA,4129.00440373783,NA,1414.52402440634,988.83056,1882.4068,85
"747",601,346098920489998,NA,1249.26536613061,NA,NA,NA,NA,NA,NA,4129.00440373783,NA,1414.52402440634,988.83056,1882.4068,NA
"748",602,346098921489998,NA,NA,407.877559453292,NA,NA,NA,NA,608.49084103713,1464.08619099055,NA,331.00199440736,254.097080410971,38.4427687050667,10
"749",602,346098921489998,NA,NA,407.877559453292,NA,NA,NA,NA,608.49084103713,1464.08619099055,NA,331.00199440736,254.097080410971,38.4427687050667,NA
"750",603,346098922489998,NA,NA,203.708920210865,NA,NA,NA,NA,NA,535.693051745783,NA,6.9058021224,16.6323258884727,7.0016007528,0
"751",604,346098923489998,NA,NA,266.271424957075,NA,NA,NA,NA,163.006300982335,NA,NA,969.847305949382,4.07356495147692,173.122061747,0
"752",605,346098924489998,198.266968331971,NA,878.38584415945,74.7695741145246,NA,NA,NA,NA,654.505049760829,394.257567583725,0,61.6667093445333,1499.66750191373,72
"753",606,346098925489998,NA,NA,1280.93007177779,322.209575839137,NA,NA,NA,NA,717.527264113017,811.974301967333,567.7393566636,72.0413235275111,1411.8875233363,NA
"754",606,346098925489998,NA,NA,1280.93007177779,322.209575839137,NA,NA,NA,NA,717.527264113017,811.974301967333,567.7393566636,72.0413235275111,1411.8875233363,68
"755",607,346098926489998,40.6274744323807,NA,15.4977497138789,NA,NA,NA,NA,131.775406954499,NA,NA,3421.45032404808,185.762961613354,50.0168414132,NA
"756",607,346098926489998,40.6274744323807,NA,15.4977497138789,NA,NA,NA,NA,131.775406954499,NA,NA,3421.45032404808,185.762961613354,50.0168414132,38
"757",608,346098927489998,NA,NA,134.163468965153,26.3502953900534,NA,NA,NA,277.319474739987,NA,574.688904865686,573.043885067657,649.735593082566,28.1551811872,10
"758",609,346098928489998,NA,NA,1142.00787484416,109.049459862871,NA,NA,NA,NA,NA,NA,0,111.708300249227,0,0
"759",610,346098929489998,NA,128.244318790618,943.699610764449,NA,NA,NA,NA,NA,NA,3547.08721619668,0,5.34501473,2285.3062312446,NA
"760",610,346098929489998,NA,128.244318790618,943.699610764449,NA,NA,NA,NA,NA,NA,3547.08721619668,0,5.34501473,2285.3062312446,82
"761",611,346098930489998,NA,NA,1743.84774732299,NA,NA,NA,NA,139.871844812627,NA,NA,8.9083654432,1199.65066840673,0,11
"762",612,346098931489998,NA,NA,2181.26350971604,1745.05789596219,NA,1316.20517120192,NA,NA,NA,NA,0,92.00595717936,159.727398634698,65
"763",613,346098932489998,NA,NA,586.63672858483,NA,NA,NA,NA,141.098234279251,NA,141.229082939154,1608.09124714213,62.5734586522,3183.65639308864,66
"764",614,346098933489998,NA,1748.85866507292,NA,6315.23470229215,NA,NA,NA,NA,NA,7070.17749701743,0,83.7369916510667,1548.6926396351,39
"765",615,346098934489998,NA,NA,1089.65889572275,3141.42269410087,NA,110.81726719949,NA,NA,3424.34070852564,58.8126689070542,0,890.309685116213,2697.04869552147,73
"766",616,346098935489998,NA,NA,156.845954847865,364.781967850163,NA,NA,NA,NA,NA,NA,0,1125.28190317629,1376.93930413188,14
"767",617,346098936489998,NA,NA,305.828382962932,NA,NA,NA,NA,139.871844812627,NA,NA,1744.2238017029,154.157927777343,18.2525874392,NA
"768",618,346098937489998,NA,433.275590430335,NA,8842.97336967224,NA,3924.68944655946,NA,NA,NA,256.792688502572,0,30.2128105768,504.090757209653,59
"769",618,346098937489998,NA,433.275590430335,NA,8842.97336967224,NA,3924.68944655946,NA,NA,NA,256.792688502572,0,30.2128105768,504.090757209653,59
"770",619,346098938489998,84.1741052720296,NA,1813.11726190405,41.4033052866077,NA,NA,NA,183.622706826403,36.3613916533794,48.0782819116883,4157.92666666667,46.64863505024,2856.8531809037,62
"771",620,346098939489998,NA,NA,419.499790044593,496.802159360813,NA,NA,NA,NA,2346.25377925365,NA,0,384.416966116993,216.19120954864,15
"772",621,346098940489998,NA,NA,761.726001571211,204.245308265665,NA,NA,NA,NA,648.024383475901,346.253789312443,0,197.168699781774,181.923164022,15
"773",622,346098941489998,NA,NA,882.247743719499,NA,NA,NA,NA,130.353771499394,487.72713814136,NA,135.945030178133,408.3952064208,491.001778443911,NA
"774",623,346098942489998,NA,NA,589.58250372149,NA,NA,NA,NA,NA,987.138642775109,NA,1304.077,88.8473497997037,1176.62785835592,41
"775",624,346098943489998,NA,4860.35997727926,572.513126585135,5048.34999189884,NA,NA,NA,NA,NA,52.7731722980143,0,246.278089790836,473.401445344383,77
"776",625,346098944489998,125.70615276281,NA,43.8058620196169,23.7070518612564,NA,NA,NA,796.709726445588,NA,NA,3373.7722996736,787.600654545455,219.236133333333,25
"777",626,346098946489998,33.7654914569218,NA,110.836266110123,NA,NA,NA,NA,NA,NA,NA,1911.5330819699,11.9907597398957,1.269377212,10
"778",627,346098947489998,NA,NA,1612.30810252715,NA,NA,NA,NA,474.587285031051,NA,NA,1829.48773333333,0,4158.4144,92
"779",628,346098948489998,222.402983206845,NA,1156.4880590941,NA,NA,NA,NA,NA,NA,NA,2124.90406153846,175.93412519565,2608.34664484232,84
"780",628,346098948489998,222.402983206845,NA,1156.4880590941,NA,NA,NA,NA,NA,NA,NA,2124.90406153846,175.93412519565,2608.34664484232,NA
"781",629,346098949489998,NA,NA,123.924797375208,NA,NA,NA,NA,614.055100821632,NA,NA,1799.24826666667,98.8147960739,66.0685475493333,160
"782",630,346099071489998,NA,NA,101.296812656166,NA,NA,NA,NA,395.881295032281,74.1633049879195,NA,0,969.079575330525,136.0776,NA
"783",631,346099074489998,NA,NA,1049.64982099965,NA,NA,NA,NA,304.246486701989,27.0959521189644,335.970110284987,1864.61493603502,178.967898744,177.7994797714,NA
"784",632,346099075489998,NA,NA,638.988245309627,NA,NA,NA,NA,83.0593089091718,36.4100407753953,NA,45.3592,315.102722863969,17.2644826264,12
"785",633,346099077489998,NA,498.868130436004,632.782536595393,NA,NA,NA,NA,1220.97581649147,NA,NA,0,134.24839500568,375.4694064904,57
"786",634,346099079489998,NA,202.738035237307,2418.07158924386,184.713366588698,NA,NA,NA,NA,170.526429767492,NA,90.7070375204,188.141938464704,607.83517942176,12
"787",635,346099081489998,NA,NA,2089.74717865809,NA,NA,NA,NA,111.317624872927,NA,NA,1127.82605383312,242.565829729655,1753.416575,122
"788",636,346099082489998,NA,458.313566863136,1307.00066769342,2226.12309686152,NA,798.423234300286,NA,NA,228.134155938972,NA,1519.5332,359.344573601422,1861.74977428787,87
"789",636,346099082489998,NA,458.313566863136,1307.00066769342,2226.12309686152,NA,798.423234300286,NA,NA,228.134155938972,NA,1519.5332,359.344573601422,1861.74977428787,87
"790",637,346099083489998,NA,1714.02127286628,450.755189488385,256.075289578777,NA,NA,NA,NA,84.3394843204622,23.538180489859,0,181.4368,1325.31001856835,196
"791",638,346099086489998,NA,1910.13223794496,256.804002097785,NA,NA,NA,NA,169.741825644017,61.6532756609606,NA,480.1876411728,77.4972284570353,1633.5047568416,149
"792",639,346099087489998,NA,NA,435.434844851108,NA,NA,NA,NA,1062.81542908879,101.866415901429,NA,501.75300603256,15.1911639935111,502.893770424904,104
"793",640,346099088489998,NA,2163.5802458968,NA,72.0309135972001,676.975077407243,NA,NA,NA,74.372191347775,NA,0,137.3084672512,1195.38502793481,111
"794",640,346099088489998,NA,2163.5802458968,NA,72.0309135972001,676.975077407243,NA,NA,NA,74.372191347775,NA,0,137.3084672512,1195.38502793481,NA
"795",641,346099089489998,NA,NA,169.225350248609,NA,NA,NA,NA,460.299367626514,71.1654335943357,41.8446498338758,452.340069585745,26.3430681874286,960.213404982448,84
"796",642,346099090489998,NA,588.103203457264,NA,NA,NA,NA,NA,1236.4,NA,NA,371.781980562933,35.75193093136,708.032908411879,55
"797",643,346099091489998,NA,2501.36995985487,1021.93462376069,960.62856698909,NA,220.088599203319,NA,476.604682509236,NA,NA,0,156.076727426071,810.57950898096,109
"798",644,346099092489998,NA,NA,1176.68345088111,NA,NA,NA,NA,528.173203973417,107.588668818327,141.229082939154,498.9512,738.8706201323,112.9322970936,NA
"799",645,346099093489998,NA,1873.81487925445,NA,NA,NA,NA,NA,1076.43477790667,309.063169564705,NA,0,69.8599783598857,792.388454436812,150
"800",646,346099094489998,NA,723.362362497023,359.055605719993,NA,NA,NA,NA,NA,48.5013874506964,NA,0,435.203317211548,1653.15265364905,144
"801",647,346099095489998,NA,NA,NA,NA,NA,42.9832361994054,NA,NA,436.920489304743,NA,0,44.8914073304571,6.4563378096,14
"802",648,346099096489998,NA,NA,362.175876533735,NA,NA,NA,NA,577.897534743023,NA,93.7092844309506,1149.22074849583,105.852184340253,2014.66114923546,70
"803",649,346099097489998,NA,41.7731580564754,599.896540454561,NA,NA,NA,NA,812.668806624875,662.860322583685,NA,210.7140884166,74.7115031657391,96.5905307532571,NA
"804",649,346099097489998,NA,41.7731580564754,599.896540454561,NA,NA,NA,NA,812.668806624875,662.860322583685,NA,210.7140884166,74.7115031657391,96.5905307532571,18
"805",650,346099099489998,NA,4928.83418207123,537.921645944092,56.7406179894847,NA,NA,NA,NA,165.677406741566,354.930510476854,0,77.2376045243636,1134.84271802732,154
"806",651,346099101489998,NA,NA,312.746057008279,NA,NA,NA,NA,258.589659897535,199.233513421417,NA,1228.87282811102,352.621570315,781.213386426764,NA
"807",652,346099102489998,NA,2450.77027323332,436.840887337836,219.055678202313,NA,NA,NA,NA,581.782266454071,NA,0,378.4153563056,108.7010775196,13
"808",653,346099103489998,NA,73.1946593257292,NA,181.746959196472,NA,NA,NA,335.273470729626,1207.08549842114,44.3084251563414,3076.17847272727,568.402997139776,2186.48600384265,NA
"809",654,346099104489998,NA,1669.40494059499,118.103260845193,NA,NA,NA,NA,360.407428085551,3781.57106758538,NA,408.2328,718.0830941118,3250.63768819817,123
"810",655,346099106489998,NA,NA,220.002685447216,NA,NA,NA,NA,83.0593089091718,244.130054387471,27.5846832918354,1083.7263495434,134.560905529933,1944.1082203504,101
"811",656,346099109489998,NA,843.339085177468,305.722558247254,NA,NA,NA,NA,1028.86670934668,99.3837890561088,NA,2275.51986666667,1098.85121705709,1086.81081583327,45
"812",657,346099110489998,NA,27.4303350414487,1663.62179144201,13.4199711237079,NA,NA,NA,335.273470729626,27.0959521189644,NA,791.266044444444,200.7622459172,1700.60366568813,61
"813",658,346099111489998,NA,310.337039367662,379.140098931091,NA,NA,NA,NA,937.861682960839,85.8063276910066,NA,1437.40614715945,258.90377280336,1784.1226384517,72
"814",659,346099112489998,NA,2415.93344141385,NA,NA,NA,NA,NA,525.832106828102,160.398180849383,NA,67.0276527136,475.102771922308,891.827472743,140
"815",660,346099115489998,NA,NA,1493.1887575118,NA,NA,NA,NA,140.174061717459,27.0959521189644,NA,898.11216,60.6689279024,1111.62363419512,105
"816",661,346099116489998,NA,123.534160023176,1178.28836002023,NA,NA,NA,NA,215.82426317733,630.686197723647,NA,1616.73148571429,219.237590643015,645.076518763815,92
"817",662,346099117489998,NA,2921.58569727935,NA,NA,NA,NA,NA,1013.47721222963,NA,NA,1598.95198069133,29.5235678129714,772.366444063565,134
"818",663,346099118489998,NA,33.6821196124154,1342.11887051619,NA,NA,NA,NA,411.189878741194,55.0382180882569,456.611838836503,907.50134203504,188.624834624667,727.400263124933,103
"819",664,346099120489998,NA,NA,288.473822996285,NA,NA,NA,NA,863.498215488787,NA,640.679488023252,574.900202983787,148.032930823886,211.150242896873,NA
"820",665,346099121489998,NA,NA,270.036335209491,NA,NA,NA,NA,197.893248335409,660.458617059083,114.469978090639,849.729013333333,363.6139528624,335.520796601267,153
"821",666,346099122489998,NA,39.9388283508238,NA,NA,NA,NA,NA,299.892680395212,3202.64580730001,NA,1959.51744,140.183891614277,2050.11255575618,NA
"822",666,346099122489998,NA,39.9388283508238,NA,NA,NA,NA,NA,299.892680395212,3202.64580730001,NA,1959.51744,140.183891614277,2050.11255575618,101
"823",667,346099123489998,NA,NA,825.326234237862,NA,NA,NA,NA,972.147845125118,45.6268311877944,NA,0,62.8114697144,616.133999801986,NA
"824",668,346099124489998,NA,NA,2203.70268528019,NA,NA,NA,NA,83.0593089091718,NA,NA,19.0404767432,256.1304410086,1296.48913523679,107
"825",669,346099125489998,NA,439.863551325374,49.1672670970258,322.423698142149,NA,965.790445340269,NA,680.12339734081,382.712895083043,NA,803.843729771867,41.3768230589818,970.642670557113,97
"826",669,346099125489998,NA,439.863551325374,49.1672670970258,322.423698142149,NA,965.790445340269,NA,680.12339734081,382.712895083043,NA,803.843729771867,41.3768230589818,970.642670557113,106
"827",670,346099126489998,NA,NA,1071.04883328585,NA,NA,NA,NA,NA,1340.01808272135,NA,251.499779499556,314.617339178207,23.03510273,12
"828",671,346099127489998,NA,NA,326.702643841426,NA,NA,NA,NA,NA,NA,NA,943.2261708444,1040.3352,1051.26507826815,14
"829",672,346099128489998,NA,NA,1371.75432492003,NA,NA,253.420457092318,NA,NA,421.333654004267,NA,0,896.841245615111,236.1122807288,13
"830",672,346099128489998,NA,NA,1371.75432492003,NA,NA,253.420457092318,NA,NA,421.333654004267,NA,0,896.841245615111,236.1122807288,13
"831",673,346099130489998,NA,NA,38.3745535403623,NA,NA,NA,NA,874.763463122884,75.1755754488915,NA,480.80752,798.5108381416,288.932848812686,56
"832",674,346099131489998,NA,NA,100.163454098508,NA,NA,NA,NA,687.840605913064,198.387533977298,562.255706585704,826.615943178444,162.980122620333,0,105
